review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date_str,date,year_month,brand,product_name
R3RELHQGDS0885,B09CFP6J6D,5.0 out of 5 stars Good sound quality for the price and durable,Alexander Saavedra,5.0,"They are reliable headphones with good quality for the price, I used them mostly for exercise. Sometimes the initial pairing with Windows or smartphones can be a bit cumbersome, but once done for the first time it's more fluid. I like the fact that they have had physical and non-capacitive buttons, since they promote a more precise response to the action.","Reviewed in the United States March 11, 2024",AGMQLKUMWIRI4NRWPMMC5TVGQ5VA,1,0,Color: Black,"March 11, 2024",2024-03-11,2024-03,Sony,Sony WF-C500 - True Wireless Earbuds
RMTY4BQFOTJ7Y,B09CFP6J6D,5.0 out of 5 stars Sony,Zhiomara Rodriguez,5.0,Sound is great. Noise cancelation is awesome.,"Reviewed in the United States May 16, 2024",AGKGX7R73TA53U6HFY4GZ53EL7ZQ,1,0,Color: Black,"May 16, 2024",2024-05-16,2024-05,Sony,Sony WF-C500 - True Wireless Earbuds
R5LD1XHTHL0SE,B09CFP6J6D,"4.0 out of 5 stars Long play time, high quality sound, comfortable fit",hamilton917,4.0,"I purchased this product for the purpose of playing rain sounds for sleep for myself. My first pair of another brand had to be returned because they rain out of battery time during the night, but they had the noise cancelling option.The Sony's do not have a the noise cancelling option, which is why, I guess, the play time is much longer than the other.They come with an app you can download which allows you to turn off ALMOST ALL of the voice commands that the other set would set off during the middle of the night. The caveat in the app setting is that it will still send what it considers to be ""important"" voice commands (I notice ""power on"" when first putting on).I would say the biggest negative is that, if wearing for sleep, the bud buttons can be set off easier than the other set I tried, but I tap the right one and it was back to the rain sound (Amazon prime music)Overall, a good earbud for sleeping, but have not used for daytime listening or phone usage.","Reviewed in the United States April 3, 2022",AE6TKNGDLNLFRMRPEJG7JNUT2MEA,1,1,Color: Black,"April 3, 2022",2022-04-03,2022-04,Sony,Sony WF-C500 - True Wireless Earbuds
R3TYZMOFMEAAH6,B09CFP6J6D,3.0 out of 5 stars Great Cheap Wireless Headphones-- for a year.,Brad Jones,3.0,"After going through two sets of these, each of them having one of their earbuds fail a month after a year had passed, my recommendation of these headphones is only this: great, cheap, and something you replace yearly. Which isn't all that great. If you're just getting started and trying out wireless these are great budget options. Just don't expect them to last longer than 13 months. Buy better.","Reviewed in the United States March 28, 2024",AEMGP4X6BTIGA47LJ2LQTGRD7GXQ,1,1,Color: Black,"March 28, 2024",2024-03-28,2024-03,Sony,Sony WF-C500 - True Wireless Earbuds
R2IS3PDYAI6OAD,B09CFP6J6D,5.0 out of 5 stars I don’t normally write reviews,William Keller,5.0,"In my 24 years on this world, I’ve always been a music fanatic for as long as I can remember singing in the car with my family. My family has always relied on me for my tech knowledge. One such tech is music devices. This is by far the best mid-budget option out there. I had a pair of these before buying these but I lost them while starting a new job. Love them so much I bought these again.Anyway, noise cancellation is good, loud noises can still be heard but it’s not a problem for me as if someone needs my attention I can hear.Battery life is excellent. Just one bud in can last you as long as it says in the description.Sound quality is good until you get the Headphones Connect app, then shit gets real. Adjust the EQ to your liking and watch your music come alive. I personally recommend +10, +5, 0, +5, +10 plus Clear Bass at 10. The setting is essential to environmental, bass, and guitar lover. It’s obvious I highly recommend these earbuds, but I’m not exaggerating. You’ll love them.One slight downside is sometimes when first connect them regularly the buds might get out of sync…don’t panic. Two ways to fix: turn off and on Bluetooth and try connecting or turn them off and on using the app. Good luck my friends:)","Reviewed in the United States August 19, 2022",AG52PTKKDO5URBDKQ7N22C3ROPYQ,1,41,Color: Black,"August 19, 2022",2022-08-19,2022-08,Sony,Sony WF-C500 - True Wireless Earbuds
R1CK2DDQD95V8L,B09CFP6J6D,"4.0 out of 5 stars Unfortunately, NOT water resistant.",AvidReader,4.0,"Look I loved these. They were pretty great. But water resistant, they are not. Yep the one and only time they got wet they glitched and just were never the same. So yeah unfortunately I'm officially calling it quits on these. A rogue wave splashed the case at the beach. Somehow water got inside the case. Not even full immersion. But they are done for. I'm looking for something new.","Reviewed in the United States September 11, 2023",AHLMHAQZ3TFDCFS3URZP2FHUJ46Q,1,3,Color: Black,"September 11, 2023",2023-09-11,2023-09,Sony,Sony WF-C500 - True Wireless Earbuds
R120HCCJYU5CVD,B09CFP6J6D,5.0 out of 5 stars Fantastic earbuds for the price,Matt Tipton,5.0,"I have been using my Sony earbuds for a month now and still absolutely love them! Great sound, instant connection every time and maintained, holds charges well, and comfortable.","Reviewed in the United States April 1, 2024",AE6CQMOWUPHNHUTOTUMYUNL4GORQ,1,1,Color: Black,"April 1, 2024",2024-04-01,2024-04,Sony,Sony WF-C500 - True Wireless Earbuds
R2RRRS64JH06EB,B09CFP6J6D,4.0 out of 5 stars Basic Wireless Headphones That Do The Job,Benjamin Niemczyk,4.0,"These basic wireless headphones from Sony get the job done. The sound quality is average but good enough. Truth is, most streaming is of such low quality, the headphones almost do not matter. One would have to listen to a stream direct from a CD or like media to hear a difference.Back to the headphones. My only complaint is the play/pause button. It is the entire side of the right headphone, so when you first insert into your ear, yep, you hit the button. Want to adjust the fit? You hit the button. Not a deal breaker, but an annoyance. Would be nice if that button were on the side.Included with the headphones is a robust USB-C charging case. Silicone ear bud covers are also included for those with small ears, like me!","Reviewed in the United States March 27, 2023",AEO6NXYN6U2UNCVUEFGBWNDR3UGA,1,6,Color: Black,"March 27, 2023",2023-03-27,2023-03,Sony,Sony WF-C500 - True Wireless Earbuds
R3NQJL3QX6AWEP,B09CFP6J6D,4.0 out of 5 stars No App Needed.,Zachary Kalinowski,4.0,"I'm using Android. I installed the app thinking it was required to connect the earbuds. I connected them, then got curious and uninstalled the app. They have continued to connect without any issues, and that was two months ago. It's possible they wouldn't have connected the first time without the app, though I think it would've worked without it. Regardless, I don't have the app and they work fine.Also of note- If wearing them for longer than 1 hour, my ears start to hurt. I've tried different size earbuds. Doesn't change. I believe it's the weight of the buds themselves, not the size. They're a bit heavy.Everything else works as expected. Sound quality is good. As long as no walls are obstructing the signal, I can walk around 20 feet away. At ~25 feet the signal breaks up.I bought them when they were $78. I think you could get ones of equal quality for a little bit less, but Sony is an easy company to trust when you don't feel like doing 3 hours of research.","Reviewed in the United States January 15, 2022",AGR3SZCHGSAWJQHNRKDAPQ6F6RJA,1,1,Color: Black,"January 15, 2022",2022-01-15,2022-01,Sony,Sony WF-C500 - True Wireless Earbuds
R2OBLL4DO5X78F,B09CFP6J6D,4.0 out of 5 stars One of the earbuds has an issue charging,Gin,4.0,"Bought this a couple months ago and I think it’s an okay product. When I put my earbuds in the case to charge, sometimes only one of them charges. I have to fiddle with the other earbud to get it to start charging.","Reviewed in the United States November 4, 2023",AHE2GOA66YHUZWLA5H73VNJV22CQ,1,3,Color: Black,"November 4, 2023",2023-11-04,2023-11,Sony,Sony WF-C500 - True Wireless Earbuds
R1L2P1L5WBXMB,B09CFP6J6D,5.0 out of 5 stars Still sound great.,Patrick,5.0,I used this almost everyday when I am working. I often work outside and I have not have any issues with them. I've had them for about 10 months and they sound great each and everytime. I would recommend these.,"Reviewed in the United States March 1, 2024",AEFP7AXXV7TYAIK3DXU4QYK2W2OA,1,0,Color: Black,"March 1, 2024",2024-03-01,2024-03,Sony,Sony WF-C500 - True Wireless Earbuds
RCRNMX49W6H58,B09CFP6J6D,5.0 out of 5 stars Impressive ear buds,D.C.E,5.0,"Over the last 5 years I have tried various earbuds, including soundcore, bose and now these. While they've all been good generally speaking, these sony earbuds are my favorites. First, a big factor is the ear fit, they are relatively less uncomfortable after wearing over long periods. I will often wear these while mowing the lawn which can take ~5 hours. My ears never get sore with these earbuds. Second, the battery life is impressive. I've taken these on 5 day work trips out of town and used them moderately (~3-5 hours per day, calls and podcasts while walking) without plugging in to re-charge. I've really not gotten to a point where they've ran out of juice. The case seems to retain sufficient power to keep them going and the battery indicator is always ""high"". Overall I'd given these a strong recommend, especially if you can get at sale price as I did.","Reviewed in the United States May 15, 2023",AG6LJOQDJ5D25DT2B235ENFNDDVQ,1,3,Color: Black,"May 15, 2023",2023-05-15,2023-05,Sony,Sony WF-C500 - True Wireless Earbuds
R7N1QCLO987SW,B09CFP6J6D,4.0 out of 5 stars I have large ears and they don't stay in. Teen son loves them,Attochen,4.0,"This is our second pair after the right one died. Lasted about a year after daily heavy use so re-purchased. Teen son loves these after trying many different cheaper and more expensive brands. Loves the sound quality for EDM and bass-heavy music. I found them to be nice and balanced and like the touch features for the price. They don't stay in my ears however, and I really need an earbud with wing tips.","Reviewed in the United States July 25, 2023",AECOMQN55KB376C2KKMUMLJZIXDA,1,2,Color: Black,"July 25, 2023",2023-07-25,2023-07,Sony,Sony WF-C500 - True Wireless Earbuds
RJ0O1UBORH3MD,B09CFP6J6D,"3.0 out of 5 stars Comfortable, reasonable sound quality but glitchy and poor battery life",AZ Scholar,3.0,"After spending much time looking for a good pair of noise, canceling wireless earbuds, I finally settled on these. At first they seemed like a good choice. Over time however, I encountered some issues. Those issues include: one side disconnecting frequently and not reconnecting, and poor batter quality. Apparently with this model disconnecting/unsyncing is a fairly common occurrence and there’s a whole series of steps you must take to get it to re-sync with your device. It’s not just a matter of putting them back in the case then turning them back on again. Less than one year after purchase, one side no longer holds a charge so that ear bud is effective worthless. I am currently, again looking for another set of earbuds. These will definitely not be on the list of options.","Reviewed in the United States October 6, 2023",AHZQN2ANMQEAIFW44FNQVNQWRHVA,1,1,Color: Black,"October 6, 2023",2023-10-06,2023-10,Sony,Sony WF-C500 - True Wireless Earbuds
R1TZ79KWRJYI4C,B09CFP6J6D,4.0 out of 5 stars Not too shabby,Ian,4.0,"Ive had unfortunate luck with wireless headphones (sending 4 different pairs back because they all broke unexpectedly.)So I’m pleased to say this is the best pair I’ve tried this far.They’ve lasted me about 8 months of daily use.Pros:-Enough bass for music videos, etc to an average customer.-price isn’t that high-Excellent battery life (never had these die on me even after using them for 3 days without charging)-Bluetooth connection is spot onCons:-There is a noticeable hissing (you get accustomed to it)-sound quality isn’t the best compared to other headphones I had, but still not bad.-I wish the buttons were a little harder to press because if I lay on my side, they activate.TLDR: Look at the pros and cons, and decide whether this seems like a good $80-$100 pair of wireless headphones for you. They are for me.","Reviewed in the United States September 14, 2022",AGPE7W6J3RZWUSHPOHPKLG53NC7Q,1,5,Color: Black,"September 14, 2022",2022-09-14,2022-09,Sony,Sony WF-C500 - True Wireless Earbuds
R3CLCZ58C1JVL6,B09CFP6J6D,4.0 out of 5 stars Pretty good earbuds,Cris Avila,4.0,Got these after an old pair I had broke and they’re pretty good. The audio quality is pretty decent and they have some decent oomf when listening to music. The battery life is very nice as well,"Reviewed in the United States October 26, 2023",AF7UJVVXBBI7SIGC3LLJXSLD3TXA,1,1,Color: Black,"October 26, 2023",2023-10-26,2023-10,Sony,Sony WF-C500 - True Wireless Earbuds
R27BZ6N8W3ALKY,B09CFP6J6D,4.0 out of 5 stars Decent with good battery life,Mike,4.0,"For the price, these are pretty good. The sound quality and range and battery life are all decent. The only issues I've had with them are with the shape. They're supposed to fit into your ear to stay put but I've noticed they try to fall out at bad times, which leads to the second issue: the buttons are way too big and easy to press. Adjusting the earpiece or putting it into your pocket or taking it out of your pocket or handling them in any way its almost guaranteed you'll press the buttons by accident.","Reviewed in the United States May 22, 2023",AHYQF7PWWEJBWVLNANLJKFAN6EQA,1,1,Color: Black,"May 22, 2023",2023-05-22,2023-05,Sony,Sony WF-C500 - True Wireless Earbuds
